"id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR_M","CLOSE_HOUR_M","WEEKENDS","EVENINGS"
1455,"Benetas Home Care North West"," BRAYBROOK 3019 VIC","VIC",3019,"BRAYBROOK","0500","2030","TRUE","TRUE"
1457,"Alzheimers Qld - HCP Brisbane North"," WINDSOR 4030 QLD","QLD",4030,"WINDSOR","0600","2030","TRUE","TRUE"
1459,"Kronstadt Gardens"," DANDENONG SOUTH 3175 VIC","VIC",3175,"DANDENONG SOUTH",NaN,NaN,"TRUE","TRUE"
1460,"HammondCare At Home - Inner West Sydney"," ST MARYS 2760 NSW","NSW",2760,"ST MARYS","0700","1900","TRUE","TRUE"
1461,"EACH Home Care Packages North West Tasmania"," DEVONPORT 7310 TAS","TAS",7310,"DEVONPORT","0600","2030","TRUE","TRUE"
1462,"Uniting Healthy Living for Seniors Inner West"," LILYFIELD 2040 NSW","NSW",2040,"LILYFIELD","0700","1900","TRUE","TRUE"
1463,"Uniting Healthy Living for Seniors Hunter"," MAYFIELD 2304 NSW","NSW",2304,"MAYFIELD","0700","1900","TRUE","TRUE"
1464,"Reliant Healthcare"," ELIZABETH BAY 2011 NSW","NSW",2011,"ELIZABETH BAY",NaN,NaN,"TRUE","TRUE"
1465,"Southern Cross Care QLD Direct"," UPPER MOUNT GRAVATT 4122 QLD","QLD",4122,"UPPER MOUNT GRAVATT","0600","2030","TRUE","TRUE"
1467,"Amana Living Home Care Package Metro South West"," SUBIACO 6008 WA","WA",6008,"SUBIACO","0700","2000","TRUE","TRUE"
1468,"Catholic Healthcare Community Services Western Sydney (formerly Catholic Community Services)"," KEMPS CREEK 2178 NSW","NSW",2178,"KEMPS CREEK","0600","1900","TRUE","TRUE"
1469,"HenderCare (SA Metropolitan North)"," ADELAIDE 5000 SA","SA",5000,"ADELAIDE","0500","2030","TRUE","TRUE"
1470,"Amana Living Home Care Package Metro South East"," SUBIACO 6008 WA","WA",6008,"SUBIACO","0700","2000","TRUE","TRUE"
1471,"Six star Na-So"," CRAIGIEBURN 3064 VIC","VIC",3064,"CRAIGIEBURN","0700","2030","TRUE","TRUE"
1474,"1300791660 McLean Care Community Services Moree"," INVERELL 2360 NSW","NSW",2360,"INVERELL","0600","1900","TRUE","TRUE"
1476,"Enrich Living Services Myaree (formerly St Ives Home Care) - 1300 20 20 03"," WEST PERTH 6005 WA","WA",6005,"WEST PERTH","0600","2000","TRUE","TRUE"
1477,"Future Life Care Pty Ltd"," PRESTON 3072 VIC","VIC",3072,"PRESTON","0830","2000","TRUE","TRUE"
1478,"Sazem Disability & Aged care Services Pty Ltd Lakemba"," lakemba 2195 NSW","NSW",2195,"lakemba","0830","1930","TRUE","TRUE"
1479,"Feros Care Home Care Packages - Far North Coast NSW"," TWEED HEADS 2485 NSW","NSW",2485,"TWEED HEADS","0600","2030","TRUE","TRUE"
1480,"Domestic Cleaning, Gardening, Transport, Personal Care, Nursing"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
1481,"Feros Care Home Care Packages - Southern Tasmania"," HOBART 7000 TAS","TAS",7000,"HOBART","0630","2030","TRUE","TRUE"
1482,"Baptistcare Home Services WA - East Metro"," BELMONT 6104 WA","WA",6104,"BELMONT","0700","2030","TRUE","TRUE"
1483,"Feros Care Home Care Packages - South East Sydney NSW"," SYDNEY 2000 NSW","NSW",2000,"SYDNEY","0600","2030","TRUE","TRUE"
1484,"Feros Care Home Care Packages - Central Coast"," SYDNEY 2000 NSW","NSW",2000,"SYDNEY","0600","2030","TRUE","TRUE"
1485,"Churches of Christ Community Care Warwick Home Assist"," WARWICK 4370 QLD","QLD",4370,"WARWICK",NaN,NaN,"TRUE","TRUE"
1486,"Vivere - Coast"," BATEMANS BAY 2536 NSW","NSW",2536,"BATEMANS BAY","0500","2030","TRUE","TRUE"
1487,"EACH Home Care Packages  North East Metro Melb"," PRESTON 3072 VIC","VIC",3072,"PRESTON","0600","2030","TRUE","TRUE"
1488,"1300791660 McLean Care Community Services Glen Innes"," INVERELL 2360 NSW","NSW",2360,"INVERELL","0600","1900","TRUE","TRUE"
1490,"Assist HomeCare (Home Assist Metro South)"," TOORAK GARDENS 5065 SA","SA",5065,"TOORAK GARDENS","0600","2030","TRUE","TRUE"
1491,"Southcare Inc."," MANNING 6152 WA","WA",6152,"MANNING","0700","2030","TRUE","TRUE"
1492,"The Whiddon Group Community Care - Mid North Coast"," WINGHAM 2429 NSW","NSW",2429,"WINGHAM","0600","1600","TRUE","TRUE"
1493,"Rainbow The Multicultural Aged Care Program"," MAYLANDS 6051 WA","WA",6051,"MAYLANDS",NaN,NaN,"TRUE","TRUE"
1494,"Adelaide Quality Care Pty Ltd"," WALKERVILLE 5081 SA","SA",5081,"WALKERVILLE","0700","1800","TRUE","TRUE"
1495,"Churches of Christ Care Community Care Bribie Caboolture"," BONGAREE 4507 QLD","QLD",4507,"BONGAREE","0630","2030","TRUE","TRUE"
1496,"Bur-Del Community & Home Support - Townsville"," CURRAJONG 4812 QLD","QLD",4812,"CURRAJONG",NaN,NaN,"TRUE","TRUE"
1497,"Presbyterian Care Home Care Services - North"," NORWOOD 7250 TAS","TAS",7250,"NORWOOD","0600","2030","TRUE","TRUE"
1498,"Feros Care Home Care Packages - Northern Sydney"," SYDNEY 2000 NSW","NSW",2000,"SYDNEY","0600","2030","TRUE","TRUE"
1499,"1300 698 693 Home Nursing Group Pty Ltd - Coffs Harbour"," Coffs Harbour 2450 NSW","NSW",2450,"Coffs Harbour","0500","2030","TRUE","TRUE"
1500,"Valmar Boorowa Aged Centre Based Respite"," Boorowa 2586 NSW","NSW",2586,"Boorowa","0830","1600","TRUE","TRUE"
1501,"Churches Of Christ Care Community Care - Darling Downs-Toowoomba"," TOOWOOMBA 4053 QLD","QLD",4053,"TOOWOOMBA","0630","2030","TRUE","TRUE"
1502,"NSW - KinCare - Central West"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
1503,"LiveBetter Community Services (formerly CareWest) - Orange"," ORANGE 2800 NSW","NSW",2800,"ORANGE","0500","2030","TRUE","TRUE"
1504,"Engawala Aged and Disability Services"," ENGAWALA 872 NT","NT",872,"ENGAWALA",NaN,NaN,"TRUE","TRUE"
1505,"Forrest Community Services"," Wagga Wagga 2650 NSW","NSW",2650,"Wagga Wagga",NaN,NaN,"TRUE","TRUE"
1507,"Catholic Healthcare Community Services South East Sydney (formerly Catholic Community Services)"," WATERLOO 2017 NSW","NSW",2017,"WATERLOO",NaN,NaN,"TRUE","TRUE"
1508,"Australian Unity Home Care Service - Grenfell"," COWRA 2794 NSW","NSW",2794,"COWRA","0600","2000","TRUE","TRUE"
1509,"Villa Maria Catholic Homes - Community Services - Home Care - Hume"," SHEPPARTON 3630 VIC","VIC",3630,"SHEPPARTON",NaN,NaN,"TRUE","TRUE"
1512,"Feros Care Home Care Packages - Hunter NSW"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0630","2030","TRUE","TRUE"
1513,"Freedom Aged Care Coffs Harbour"," Coffs Harbour 2450 NSW","NSW",2450,"Coffs Harbour","0500","2030","TRUE","TRUE"
1514,"Feros Care Home Care Packages - Western Metro"," MELBOURNE 3000 VIC","VIC",3000,"MELBOURNE","0630","2030","TRUE","TRUE"
1516,"Freedom Aged Care Banora Point"," BANORA POINT 2486 NSW","NSW",2486,"BANORA POINT","0500","2030","TRUE","TRUE"
1517,"Caboolture Home Care Packages"," KALLANGUR 4503 QLD","QLD",4503,"KALLANGUR","0800","1700","TRUE","TRUE"
1518,"Life Without Barriers Home Care Packages Program - Far North Coast NSW"," ALSTONVILLE 2477 NSW","NSW",2477,"ALSTONVILLE",NaN,NaN,"TRUE","TRUE"
1519,"DUO Services Australia"," GRIFFITH 2603 ACT","ACT",2603,"GRIFFITH","0830","1700","TRUE","TRUE"
1520,"Murroona Gardens"," BOWEN 4805 QLD","QLD",4805,"BOWEN","0600","2030","TRUE","TRUE"
1521,"Country Health Connect - Whyalla Community Health Service"," WHYALLA 5608 SA","SA",5608,"WHYALLA","0830","1730","TRUE","TRUE"
1522,"ARRCS - Community Care Darwin"," DARWIN 800 NT","NT",800,"DARWIN",NaN,NaN,"TRUE","TRUE"
1523,"MSS Inc"," TAREE 2430 NSW","NSW",2430,"TAREE","0800","1800","TRUE","TRUE"
1525,"WA - KinCare - Perth East"," VICTORIA PARK 6100 WA","WA",6100,"VICTORIA PARK","0600","2000","TRUE","TRUE"
1526,"BCD Community Care - Bankstown"," PANANIA 2213 NSW","NSW",2213,"PANANIA","0700","2030","TRUE","TRUE"
1527,"EACH NSW Home Care Packages - Central Coast"," Newcastle 2300 NSW","NSW",2300,"Newcastle",NaN,NaN,"TRUE","TRUE"
1531,"AGED Rubies Nursing Care Liverpool"," LIVERPOOL 2170 NSW","NSW",2170,"LIVERPOOL",NaN,NaN,"TRUE","TRUE"
1532,"Girudala Home Care Packages"," BOWEN 4805 QLD","QLD",4805,"BOWEN",NaN,NaN,"TRUE","TRUE"
1533,"Australian Unity Home Care Service - Quirindi"," Quirindi 2343 NSW","NSW",2343,"Quirindi","0600","2000","TRUE","TRUE"
1534,"Sue Mann Nursing & Community Care (Syd) - 1300 241 300"," ERINA 2250 NSW","NSW",2250,"ERINA","0700","1800","TRUE","TRUE"
1535,"Benevolent Society - Home Support - South West Sydney and Southern Highlands"," WERRINGTON 2760 NSW","NSW",2760,"WERRINGTON","0700","1800","TRUE","TRUE"
1536,"Autumn Lodge Home Care"," ARMIDALE 2350 NSW","NSW",2350,"ARMIDALE",NaN,NaN,"TRUE","TRUE"
1539,"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)"," NEWCASTLE EAST 2300 NSW","NSW",2300,"NEWCASTLE EAST","0600","1900","TRUE","TRUE"
1541,"Aveo The Clayfield Home Care"," ALBION 4010 QLD","QLD",4010,"ALBION",NaN,NaN,"TRUE","TRUE"
1543,"Catholic Healthcare Homecare Packages"," Hunters Hill 2110 NSW","NSW",2110,"Hunters Hill",NaN,NaN,"TRUE","TRUE"
1544,"Southern Cross Care - Home Care - Far North Coast"," MERRYLANDS WEST 2160 NSW","NSW",2160,"MERRYLANDS WEST","0600","2030","TRUE","TRUE"
1545,"Acacia Living Group Metro Home Care"," LESMURDIE 6076 WA","WA",6076,"LESMURDIE","0700","2000","TRUE","TRUE"
1547,"Rubies Nursing NSW Regions"," WAGGA WAGGA 2650 NSW","NSW",2650,"WAGGA WAGGA",NaN,NaN,"TRUE","TRUE"
1548,"Papunya Home Care"," PAPUNYA 872 NT","NT",872,"PAPUNYA",NaN,NaN,"TRUE","TRUE"
1549,"Catholic Homes Inc Home Care - South West Metro"," BURSWOOD 6100 WA","WA",6100,"BURSWOOD",NaN,NaN,"TRUE","TRUE"
1550,"BaptistCare - Canberra"," SYMONSTON 2609 ACT","ACT",2609,"SYMONSTON","0630","2030","TRUE","TRUE"
1553,"Baptcare Home Help Eastern Metro"," DANDENONG 3175 VIC","VIC",3175,"DANDENONG",NaN,NaN,"TRUE","TRUE"
1554,"Capecare"," BUSSELTON 6280 WA","WA",6280,"BUSSELTON","0700","2000","TRUE","TRUE"
1555,"Elderly Australian Chinese Homes (Castle Hill)"," CASTLE HILL 2154 NSW","NSW",2154,"CASTLE HILL",NaN,NaN,"TRUE","TRUE"
1556,"Feros Care Home Care Packages - Logan River Valley QLD"," Coolangatta 4225 QLD","QLD",4225,"Coolangatta","0600","2030","TRUE","TRUE"
1557,"Auburn Diversity Services Inc - Macquarie Site"," Auburn 2144 NSW","NSW",2144,"Auburn",NaN,NaN,"TRUE","TRUE"
1558,"Life Care East"," EVERARD PARK 5035 SA","SA",5035,"EVERARD PARK","0900","1700","TRUE","TRUE"
1559,"Allawah Community Care - Home Care Packages"," COOLAMON 2701 NSW","NSW",2701,"COOLAMON",NaN,NaN,"TRUE","TRUE"
1561,"The Care List - 1300 939 458 Inner West"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
1562,"OneCare Home Care Program"," KINGS MEADOWS 7249 TAS","TAS",7249,"KINGS MEADOWS",NaN,NaN,"TRUE","TRUE"
1564,"Chizim Care Services SP"," ALKIMOS 6038 WA","WA",6038,"ALKIMOS","0700","2000","TRUE","TRUE"
1565,"Suncare Community Services-Caboolture"," NORTH LAKES 4509 QLD","QLD",4509,"NORTH LAKES","0600","2000","TRUE","TRUE"
1566,"Personal Care, Allied Health and Nursing"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0800","1830","TRUE","TRUE"
1567,"IUIH Home Support Brisbane South (Indigenous Services Only)"," INALA 4077 QLD","QLD",4077,"INALA",NaN,NaN,"TRUE","TRUE"
1568,"South West Community Care Home Care Packages"," HARVEY 6220 WA","WA",6220,"HARVEY","0600","2000","TRUE","TRUE"
1569,"Footprints Inc"," Fortitude Valley 4006 QLD","QLD",4006,"Fortitude Valley","0600","1900","TRUE","TRUE"
1570,"HammondCare At Home - Northern Sydney"," LINDFIELD 2070 NSW","NSW",2070,"LINDFIELD","0700","1900","TRUE","TRUE"
1571,"Multicultural Services Centre of Western Australia"," NORTH PERTH 6006 WA","WA",6006,"NORTH PERTH",NaN,NaN,"TRUE","TRUE"
1572,"Envigor Mango Hill Seasons"," Mango Hill 4509 QLD","QLD",4509,"Mango Hill","0600","2000","TRUE","TRUE"
1576,"Care for you at Home"," TAYLORS BEACH 2316 NSW","NSW",2316,"TAYLORS BEACH","0600","2000","TRUE","TRUE"
1579,"Just Better Care Eastern Suburbs"," ST PETERS 2044 NSW","NSW",2044,"ST PETERS","0600","2030","TRUE","TRUE"
1581,"Uniting Healthy Living for Seniors Central Coast"," TUGGERAH 2259 NSW","NSW",2259,"TUGGERAH","0700","1900","TRUE","TRUE"
1583,"Villa Maria Catholic Homes - Community Services - Home Care - Northern Metropolitan"," WANTIRNA SOUTH 3152 VIC","VIC",3152,"WANTIRNA SOUTH",NaN,NaN,"TRUE","TRUE"
1584,"Capecare Home Care Services"," BUSSELTON 6280 WA","WA",6280,"BUSSELTON","0700","2000","TRUE","TRUE"
1585,"SA - KinCare - Mid North Region"," EASTWOOD 5063 SA","SA",5063,"EASTWOOD","0600","2000","TRUE","TRUE"
1586,"Uniting Home Care New England"," NORTH TAMWORTH 2340 NSW","NSW",2340,"NORTH TAMWORTH","0700","1900","TRUE","TRUE"
1587,"Catholic Healthcare Community Services Riverina Murray (former Catholic Community Services)"," Wagga Wagga 2650 NSW","NSW",2650,"Wagga Wagga",NaN,NaN,"TRUE","TRUE"
1588,"Crowley Care Services - Home Care Packages Ballina"," BALLINA 2478 NSW","NSW",2478,"BALLINA","0700","1900","TRUE","TRUE"
1589,"QLD - KinCare - Wide Bay"," MURARRIE 4172 QLD","QLD",4172,"MURARRIE","0600","2000","TRUE","TRUE"
1591,"CCNB Community Care Home Care Packages"," FRENCHS FOREST 2086 NSW","NSW",2086,"FRENCHS FOREST",NaN,NaN,"TRUE","TRUE"
1594,"Uniting Healthy Living for Seniors Nepean"," SPRINGWOOD 2777 NSW","NSW",2777,"SPRINGWOOD","0700","1900","TRUE","TRUE"
1595,"Uniting Home Care Far North Coast"," Tweed Heads 2485 NSW","NSW",2485,"Tweed Heads","0700","1900","TRUE","TRUE"
1596,"HenderCare (WA Metropolitan North)"," WEST PERTH 6005 WA","WA",6005,"WEST PERTH","0500","2030","TRUE","TRUE"
1597,"ARRCS - Community Care Katherine"," KATHERINE 850 NT","NT",850,"KATHERINE",NaN,NaN,"TRUE","TRUE"
1599,"Uniting Home Care Northern Sydney"," CHATSWOOD 2067 NSW","NSW",2067,"CHATSWOOD","0700","1900","TRUE","TRUE"
1600,"NSW - KinCare - South East Sydney"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
1601,"Feros Care Home Care Packages - Northern Metro VIC"," MELBOURNE 3000 VIC","VIC",3000,"MELBOURNE","0600","2030","TRUE","TRUE"
1602,"HammondCare At Home - ACT"," CITY 2601 ACT","ACT",2601,"CITY","0700","1900","TRUE","TRUE"
1603,"Candice Care Inc.QLD"," GOLDEN BEACH 4551 QLD","QLD",4551,"GOLDEN BEACH","0830","1700","TRUE","TRUE"
1605,"Fairview Community Care"," WARRAGUL 3820 VIC","VIC",3820,"WARRAGUL","0800","1800","TRUE","TRUE"
1606,"Uniting Care lifeAssist Home Care Packages"," GLEN WAVERLEY 3150 VIC","VIC",3150,"GLEN WAVERLEY","0900","1700","TRUE","TRUE"
1607,"Villa Maria Catholic Homes- Community Services - Home Care Barwon"," ARARAT 3377 VIC","VIC",3377,"ARARAT",NaN,NaN,"TRUE","TRUE"
1608,"Catholic Healthcare Community Services Northern Sydney (formerly Catholic Community Services)"," Hunters Hill 2110 NSW","NSW",2110,"Hunters Hill","0600","1900","TRUE","TRUE"
1609,"Senior Helpers Adelaide Northern"," Modbury 5092 SA","SA",5092,"Modbury","0700","2030","TRUE","TRUE"
1610,"HammondCare At Home - Mid North Coast"," COFFS HARBOUR 2450 NSW","NSW",2450,"COFFS HARBOUR","0700","1900","TRUE","TRUE"
1611,"Moyne Health Services Home Care Packages - Port Fairy, Koroit, Warrnambool and districts"," PORT FAIRY 3284 VIC","VIC",3284,"PORT FAIRY","0700","2000","TRUE","TRUE"
1612,"Calvary Community Care Darwin"," CASUARINA 810 NT","NT",810,"CASUARINA",NaN,NaN,"TRUE","TRUE"
1613,"Arlparra Aged Care"," SANDOVER 872 NT","NT",872,"SANDOVER",NaN,NaN,"TRUE","TRUE"
1614,"Benevolent Society - Home Support - Sydney South East"," HURSTVILLE 2220 NSW","NSW",2220,"HURSTVILLE","0700","1800","TRUE","TRUE"
1615,"Kowanyama Aboriginal Shire Council"," KOWANYAMA 4892 QLD","QLD",4892,"KOWANYAMA",NaN,NaN,"TRUE","TRUE"
1616,"CarePilot (West)  call us on 1300 108 481"," RANDWICK 2031 NSW","NSW",2031,"RANDWICK","0600","2030","TRUE","TRUE"
1618,"HammondCare At Home - Hunter"," CARDIFF 2285 NSW","NSW",2285,"CARDIFF","0700","1900","TRUE","TRUE"
1619,"Uniting Home Care Hunter"," Mayfield 2304 NSW","NSW",2304,"Mayfield","0700","1900","TRUE","TRUE"
1620,"annecto - Western Sydney NSW"," Glebe 2037 NSW","NSW",2037,"Glebe",NaN,NaN,"TRUE","TRUE"
1621,"QLD - KinCare - Sunshine Coast"," MAROOCHYDORE 4558 QLD","QLD",4558,"MAROOCHYDORE","0600","2000","TRUE","TRUE"
1622,"1300 939 458 - Home Care Packages"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
1623,"1800 989 000 - Southern Cross – NSW - HCP"," PARRAMATTA 2150 NSW","NSW",2150,"PARRAMATTA","0600","2000","TRUE","TRUE"
1624,"RSL Care Homecare - Logan River Valey  (Logan)"," WATERFORD 4133 QLD","QLD",4133,"WATERFORD",NaN,NaN,"TRUE","TRUE"
1625,"Australian Unity Home Care Service - Oberon"," Bathurst 2795 NSW","NSW",2795,"Bathurst","0600","2000","TRUE","TRUE"
1626,"Magnetic Island Community Care HCP"," HORSESHOE BAY 4819 QLD","QLD",4819,"HORSESHOE BAY",NaN,NaN,"TRUE","TRUE"
1628,"VIC - KinCare - Melbourne East"," NOTTING HILL 3168 VIC","VIC",3168,"NOTTING HILL","0600","2000","TRUE","TRUE"
1629,"Benetas Home Care Gippsland B"," TRARALGON 3844 VIC","VIC",3844,"TRARALGON","0500","2030","TRUE","TRUE"
1631,"Australian Unity Home Care Service - Beverly Hills"," BURWOOD 2134 NSW","NSW",2134,"BURWOOD","0600","2000","TRUE","TRUE"
1632,"QLD - KinCare - Logan River Valley"," MURARRIE 4172 QLD","QLD",4172,"MURARRIE","0600","2000","TRUE","TRUE"
1633,"Feros Care Home Care Packages - Illawarra NSW"," SYDNEY 2000 NSW","NSW",2000,"SYDNEY","0630","2030","TRUE","TRUE"
1634,"Home Care Packages Karingal St Laurence"," LARA 3212 VIC","VIC",3212,"LARA",NaN,NaN,"TRUE","TRUE"
1635,"HCA Home (NSW) - No hidden costs"," Sydney 5000 NSW","NSW",5000,"Sydney","0600","2030","TRUE","TRUE"
1636,"HCA Home (SA/NT) No hidden costs"," UNLEY 5061 SA","SA",5061,"UNLEY","0600","2030","TRUE","TRUE"
1637,"FSG Home Care North Coast NSW"," BALLINA 2478 NSW","NSW",2478,"BALLINA","0800","1800","TRUE","TRUE"
1639,"Jandowae Domiciliary Care"," JANDOWAE 4410 QLD","QLD",4410,"JANDOWAE",NaN,NaN,"TRUE","TRUE"
1641,"Envigor Cairns"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
1642,"St John's Community Care Thursday Island"," Thursday Island 4875 QLD","QLD",4875,"Thursday Island",NaN,NaN,"TRUE","TRUE"
1643,"NSW - KinCare - Illawarra South Coast Region"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
1644,"Envigor Ipswich Central"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
1645,"Country Home Services: Yorke Peninsula, Lower North, Barossa & Gawler"," NURIOOTPA 5355 SA","SA",5355,"NURIOOTPA","0800","1700","TRUE","TRUE"
1646,"Feros Care Home Care Packages - Northern Tasmania"," HOBART 7000 TAS","TAS",7000,"HOBART","0600","2030","TRUE","TRUE"
1648,"Mungkadinamanja Aged Care"," ANGURUGU 822 NT","NT",822,"ANGURUGU",NaN,NaN,"TRUE","TRUE"
1650,"Local Guardians Canterbury - Bankstown"," SYDNEY 2000 NSW","NSW",2000,"SYDNEY",NaN,NaN,"TRUE","TRUE"
1651,"Just Better Care Hume and Southern Riverina"," YARROWEYAH 3644 VIC","VIC",3644,"YARROWEYAH","0500","2030","TRUE","TRUE"
1652,"Central West NSW"," KELSO 2795 NSW","NSW",2795,"KELSO","0800","1700","TRUE","TRUE"
1654,"North Coast Community Care"," MARYVILLE 2293 NSW","NSW",2293,"MARYVILLE",NaN,NaN,"TRUE","TRUE"
1655,"1300 939 458 - Newcastle Home Care Packages"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0800","1830","TRUE","TRUE"
1656,"Uniting Healthy Living for Seniors Western Sydney"," BLACKTOWN 2148 NSW","NSW",2148,"BLACKTOWN","0700","1900","TRUE","TRUE"
1657,"Catholic Healthcare Community Services Nepean (formerly Catholic Community Services)"," WENTWORTH FALLS 2782 NSW","NSW",2782,"WENTWORTH FALLS","0600","1900","TRUE","TRUE"
1658,"HenderCare (SA Metropolitan East)"," ADELAIDE 5000 SA","SA",5000,"ADELAIDE","0500","2030","TRUE","TRUE"
1660,"Amana Living Home Care Package Metro East"," SUBIACO 6008 WA","WA",6008,"SUBIACO","0700","2000","TRUE","TRUE"
1661,"TAS - KinCare - Southern Tasmania"," HOBART 7000 TAS","TAS",7000,"HOBART","0600","2000","TRUE","TRUE"
1663,"Villa Maria Catholic Homes - Community Services - Home Care - Gippsland"," PAKENHAM 3810 VIC","VIC",3810,"PAKENHAM",NaN,NaN,"TRUE","TRUE"
1664,"Wintringham Community Housing and Support (Southern Peninsula)"," KEYSBOROUGH 3173 VIC","VIC",3173,"KEYSBOROUGH","0830","1700","TRUE","TRUE"
1665,"Villa Maria Catholic Homes - Community Services – Home Care – Loddon Mallee"," SHEPPARTON 3630 VIC","VIC",3630,"SHEPPARTON",NaN,NaN,"TRUE","TRUE"
1667,"Apto Options"," CROYDON 3136 VIC","VIC",3136,"CROYDON","0600","2000","TRUE","TRUE"
1668,"Rembrandt Living Home Care Services 81980300"," GREEN FIELDS 5107 SA","SA",5107,"GREEN FIELDS","0800","1730","TRUE","TRUE"
1670,"Uniting Healthy Living for Seniors Far North Coast"," TWEED HEADS 2485 NSW","NSW",2485,"TWEED HEADS","0700","1900","TRUE","TRUE"
1671,"Home Support Services - Brisbane"," FULLARTON 5063 SA","SA",5063,"FULLARTON","0800","2000","TRUE","TRUE"
1672,"Diversicare - Brisbane North"," WEST END 4101 QLD","QLD",4101,"WEST END","0600","2000","TRUE","TRUE"
1673,"St Louis Estate Home Care"," CLAREMONT 6010 WA","WA",6010,"CLAREMONT","0600","2030","TRUE","TRUE"
1676,"NSW - KinCare - South West Sydney"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
1677,"z - Australian Unity Home Services - Eastern NSW"," Cromer 2099 NSW","NSW",2099,"Cromer",NaN,NaN,"TRUE","TRUE"
1678,"Calvary Community Care Flinders Far North"," PORT AUGUSTA 5700 SA","SA",5700,"PORT AUGUSTA",NaN,NaN,"TRUE","TRUE"
1679,"ILSA Home Care"," PARRAMATTA PARK 4870 QLD","QLD",4870,"PARRAMATTA PARK","0600","2000","TRUE","TRUE"
1680,"Creating Links"," BANKSTOWN 2200 NSW","NSW",2200,"BANKSTOWN","0630","2030","TRUE","TRUE"
1681,"Care Options Kennedy House"," PORT KENNEDY 6172 WA","WA",6172,"PORT KENNEDY","0600","2030","TRUE","TRUE"
1682,"Wintringham Community Housing and Support (Western)"," SEDDON 3011 VIC","VIC",3011,"SEDDON","0830","1700","TRUE","TRUE"
1683,"Australian Unity Home Care Service - Macksville"," COFFS HARBOUR 2450 NSW","NSW",2450,"COFFS HARBOUR","0600","2000","TRUE","TRUE"
1684,"Home Care Assistance North Coast and Northern Rivers"," Yamba 2464 NSW","NSW",2464,"Yamba","0500","2030","TRUE","TRUE"
1686,"MSS - Port Macquarie"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE",NaN,NaN,"TRUE","TRUE"
1687,"Blackall Range Care Group - Flaxton (t/a RangeCare)"," Flaxton 4560 QLD","QLD",4560,"Flaxton",NaN,NaN,"TRUE","TRUE"
