"","id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR","CLOSE_HOUR","WEEKENDS","EVENINGS","dementia","reable","respite","terminal","mental_health","WEBSITE","MAIN_EMAIL","MAIN_PHONE","PUB_HOLIDAYS","lat","lng"
"645",645,"Wintringham Community Housing and Support Southern","372 SOUTH Road, MOORABBIN, 3189, VIC","VIC",3189,"MOORABBIN","08:30","17:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.wintringham.org.au/home_care_packages.html","adviceandinfo@wintringham.org.au","+610390344824",TRUE,-37.933746,145.0383
"646",646,"Northern Regional Aboriginal And Torres Strait Islander Corporation","67 LEYLAND Street, GARBUTT, 4814, QLD","QLD",4814,"GARBUTT","08:00","16:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","servicemanager@northernregionalcare.org.au","+610747796406",TRUE,-19.27195,146.761625
"647",647,"Lyndoch Living Home Care","10 Hopkins Road, WARRNAMBOOL, 3280, VIC","VIC",3280,"WARRNAMBOOL","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.lyndochliving.org.au/pages/Aged_Services/Home_Care_Services","support@lyndoch.org.au","+611300983435",TRUE,-38.3956829,142.5088321
"648",648,"Anglicare At Home Western Sydney and Mountains","91A Kurrajong Avenue, MOUNT DRUITT, 2770, NSW","NSW",2770,"MOUNT DRUITT","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.arv.org.au/home-care","athomeclientservices@anglicare.org.au","+611300111278",TRUE,-33.763221,150.8078045
"649",649,"Life Without Barriers Home Care Packages Program Far North ","127 ANDERSON Street, MANUNDA, 4870, QLD","QLD",4870,"MANUNDA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","agedcarepeninsula@lwb.org.au","+610740328300",TRUE,-16.9167366,145.7445037
"650",650,"Home Support Services South Coast","151 COTLEW Street, ASHMORE, 4214, QLD","QLD",4214,"ASHMORE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.hss.com.au","myagedcare@hss.com.au","+611800854300",TRUE,-27.98565,153.383625
"651",651,"Aveo Care at Home Queensland","2 SYMPHONY Way, SPRINGFIELD CENTRAL, 4300, QLD","QLD",4300,"SPRINGFIELD CENTRAL","07:00","17:30",TRUE,TRUE,"FALSE","reablement","FALSE","FALSE","FALSE","","hwp@aveo.com.au","+61132836",TRUE,-27.6881893,152.9101
"652",652,"KinCare Northern Sydney Beaches Region","Level 4, 20 LEXINGTON Drive, BELLA VISTA, 2153, NSW","NSW",2153,"BELLA VISTA","06:00","20:00",TRUE,TRUE,"dementia","FALSE","FALSE","FALSE","FALSE","http://www.kincare.com.au","mail@kincare.com.au","+611300733510",TRUE,-33.7353596,150.9457739
"653",653,"Brightwater At Home East Metro","74 DELAMERE Avenue, CURRAMBINE, 6028, WA","WA",6028,"CURRAMBINE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.brightwatergroup.com/athome","athomeservices@brightwatergroup.com","+611300223968",TRUE,-31.74044,115.7403883
"654",654,"Anglicare Tasmania Home Care Packages","159 Collins Street, HOBART, 7000, TAS","TAS",7000,"HOBART","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.lifestyle.support","sharons1@anglicare-tas.org.au","+611800466300",TRUE,-42.8850676,147.3246871
"655",655,"Southern Cross Care SCCV North West Region","677 The Boulevard, EAGLEMONT, 3084, VIC","VIC",3084,"EAGLEMONT","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.sccv.org.au","homesupport@sccv.org.au","+611300478776",TRUE,-37.7605297,145.0709596
"656",656,"Zion Lutheran Home Hostel","24 UNION Street, NUNDAH, 4012, QLD","QLD",4012,"NUNDAH","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.lutrheranservices.org.au/services-for-seniors/nundah","zion@lutheranservices.org.au","+610732665911",TRUE,-27.4045527,153.0622401
"657",657,"Baptcare Home Help Southern Metro","Level 1, 108-120 Young Street, FRANKSTON, 3199, VIC","VIC",3199,"FRANKSTON","08:30","17:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://baptcare.org.au/services/home-help/homecare-packages","enquiries@baptcare.org.au","+61132278",TRUE,-38.144483,145.124248
"658",658,"BBCR Bay and Basin Community Resources Inc","1 MATTES Way, BOMADERRY, 2541, NSW","NSW",2541,"BOMADERRY","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","","kteamleader@bbcri.com.au","+610244227422",TRUE,-34.8579491,150.5981774
"659",659,"Feros Care Home Care Packages Greater Geelong ","Level 27, 101 COLLINS Street, MELBOURNE, 3000, VIC","VIC",3000,"MELBOURNE","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.feroscare.com.au/home-care/home-care-packages","homecarepackages@feroscare.com.au","+611300780493",TRUE,-37.8149031,144.970669
"660",660,"Envigor Seasons Sinnamon Park","205 Leitchs Road, BRENDALE, 4500, QLD","QLD",4500,"BRENDALE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","aprasad@envigor.com.au","+611300368446",TRUE,-27.3255836,152.9800384
"661",661,"Elderly Home Care Solutions Randwick","38 GREVILLE Street, CLOVELLY, 2031, NSW","NSW",2031,"CLOVELLY","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.homecaresolutions.com.au","info@homecaresolutions.com.au","+610296642357",TRUE,-33.9102976,151.2571282
"662",662,"Silver Chain","6 SUNDERCOMBE Street, OSBORNE PARK, 6017, WA","WA",6017,"OSBORNE PARK","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.silverchain.org.au","screferrals@silverchain.org.au","+610892420242",TRUE,-31.9055605,115.8113378
"663",663,"Centacare Darra","Level 1, 2506 Ipswich Road, DARRA, 4076, QLD","QLD",4076,"DARRA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.centacarebrisbane.net.au","intake@bne.centacare.net.au","+611300236822",TRUE,-27.5712676,152.964451
"664",664,"Country Health Connect Yorke Northern Home Care Packages","36 ROBERT Street, MAITLAND, 5573, SA","SA",5573,"MAITLAND","08:30","17:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.countryhealthconnect.sa.gov.au","countryhealthconnect@sa.gov.au","+611800944912",TRUE,-34.3734725,137.6730132
"665",665,"Southern Cross Care Home Care Central West","45 BARCOM Street, MERRYLANDS WEST, 2160, NSW","NSW",2160,"MERRYLANDS WEST","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.sccliving.org.au","homecare@sccliving.org.au","+611800632314",TRUE,-33.8395673,150.9708538
"666",666,"Catholic Care of the Aged Port Macquarie","152-154 HORTON Street, PORT MACQUARIE, 2444, NSW","NSW",2444,"PORT MACQUARIE","06:30","19:00",TRUE,TRUE,"dementia","FALSE","FALSE","FALSE","FALSE","","pmcauliffe@cca.stagnesparish.org.au","+610265837987",TRUE,-31.4337135,152.9086631
"667",667,"Centacare Caboolture Bribie Moreton Bay Region","49 LEAR JET Drive, CABOOLTURE, 4510, QLD","QLD",4510,"CABOOLTURE","06:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.centacarebrisbane.net.au","intake@bne.centacare.net.au","+611300236822",TRUE,-27.0807195,152.9768346
"668",668,"Benetas Home Care North West","77-79 Ashley Street, BRAYBROOK, 3019, VIC","VIC",3019,"BRAYBROOK","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.benetas.com.au/homecare","jane.furey@benetas.com.au","+611300236382",TRUE,-37.7908868,144.8630661
"669",669,"Alzheimers HCP Brisbane North","2 PALMER Street, WINDSOR, 4030, QLD","QLD",4030,"WINDSOR","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.alzheimersonline.org","windsorcdc@alzqld.org.au","+610733579059",TRUE,-27.4296984,153.0316717
"670",670,"Kronstadt Gardens","13 Conway Street, DANDENONG SOUTH, 3175, VIC","VIC",3175,"DANDENONG SOUTH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","j.macrae@ruscare.com.au","+6197935955",TRUE,-37.9967747,145.2028868
"671",671,"HammondCare At Home Inner West Sydney","Level 1, 109-111 Queen Street, Street MARYS, 2760, NSW","NSW",2760,"ST MARYS","07:00","19:00",TRUE,TRUE,"dementia","FALSE","respite","terminal","FALSE","http://www.hammondcareathome.com.au","support@hammond.com.au","+611800826166",TRUE,-33.7655732,150.7738293
"672",672,"EACH Home Care Packages North West Tasmania","18 ROOKE Street, DEVONPORT, 7310, TAS","TAS",7310,"DEVONPORT","06:00","20:30",TRUE,TRUE,"dementia","reablement","FALSE","FALSE","mental","http://www.each.com.au","donna.lindridge@each.com.au","+610364243370",TRUE,-41.1809274,146.3606996
"673",673,"Uniting Healthy Living for Seniors Inner West","1 GLOVER Street, LILYFIELD, 2040, NSW","NSW",2040,"LILYFIELD","07:00","19:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://uniting.org/services/aged-care/healthy-living","communitycareintake@uniting.org","+611800486484",TRUE,-33.8713856,151.1578273
"674",674,"Uniting Healthy Living for Seniors Hunter","30 BARBER Street, MAYFIELD, 2304, NSW","NSW",2304,"MAYFIELD","07:00","19:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://uniting.org/services/aged-care/healthy-living","communitycareintake@uniting.org","+611800486484",TRUE,-32.8967717,151.7404831
"675",675,"Reliant Healthcare","46A MACLEAY Street, ELIZABETH BAY, 2011, NSW","NSW",2011,"ELIZABETH BAY","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.relianthealthcare.com.au","info@relianthealthcare.com.au","+610293625500",TRUE,-33.8712703,151.2254547
"676",676,"Southern Cross Care Direct","2078 LOGAN Road, UPPER MOUNT GRAVATT, 4122, QLD","QLD",4122,"UPPER MOUNT GRAVATT","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.sccqld.com.au","clientengagementteam@sccqld.com.au","+611300306442",TRUE,-27.5601702,153.0823276
"677",677,"Amana Living Home Care Package Metro South West","541 HAY Street, SUBIACO, 6008, WA","WA",6008,"SUBIACO","07:00","20:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.amanaliving.com.au","info@amanaliving.com.au","+611300262626",TRUE,-31.9473667,115.8204276
"678",678,"Catholic Healthcare Community Services Western Sydney formerly Catholic Community Services","85 BAKERS Lane, KEMPS CREEK, 2178, NSW","NSW",2178,"KEMPS CREEK","06:00","19:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.catholichealthcare.com.au/en/in-homecommunity/","intake@chcs.com.au","+611800225474",TRUE,-33.8274242,150.7931158
"679",679,"HenderCare Metropolitan North","Level 3, 81 FLINDERS Street, ADELAIDE, 5000, SA","SA",5000,"ADELAIDE","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.hendercare.com.au","mail@hendercare.com.au","+611300764433",TRUE,-34.9271187,138.6039303
"680",680,"Six star NaSo","9 zest Road, CRAIGIEBURN, 3064, VIC","VIC",3064,"CRAIGIEBURN","07:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","","+610401657786",TRUE,-37.5961105,144.8969557
"681",681,"McLean Care Community Services Moree","94 BYRON Street, INVERELL, 2360, NSW","NSW",2360,"INVERELL","06:00","19:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.mcleancare.org.au","gail.ting@mcleancare.org.au","+610267217333",TRUE,-29.7728735,151.111972
"682",682,"Future Life Care Pty Ltd","239a Murray Road, PRESTON, 3072, VIC","VIC",3072,"PRESTON","08:30","20:00",TRUE,TRUE,"dementia","FALSE","respite","FALSE","FALSE","http://www.futurelifecare.com.au/","info@futurelifecare.com.au","+611800352273",TRUE,-37.738174,145.0046141
"683",683,"Sazem Disability Aged care Services Pty Ltd Lakemba","116 Haldon Street, LAKEMBA, 2195, NSW","NSW",2195,"LAKEMBA","08:30","19:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","","+610478166998",TRUE,-33.9218223,151.0778191
"684",684,"Feros Care Home Care Packages Far North Coast ","25 OURIMBAH Road, TWEED HEADS, 2485, NSW","NSW",2485,"TWEED HEADS","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.feroscare.com.au/home-care/home-care-packages","homecarepackages@feroscare.com.au","+611300780493",TRUE,-28.176378,153.5264711
"685",685,"Feros Care Home Care Packages Southern Tasmania","Level 6, 111 MACQUARIE Street, HOBART, 7000, TAS","TAS",7000,"HOBART","06:30","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.feroscare.com.au/home-care/home-care-packages","homecarepackages@feroscare.com.au","+611300780493",TRUE,-42.8830833,147.3291168
"686",686,"Baptistcare Home Services East Metro","95 BELGRAVIA Street, BELMONT, 6104, WA","WA",6104,"BELMONT","07:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.baptistcare.com.au","ahs.administration@baptistcare.com.au","+610892475159",TRUE,-31.9488986,115.9293838
"687",687,"Feros Care Home Care Packages South East Sydney ","Level 26, 44 MARKET Street, SYDNEY, 2000, NSW","NSW",2000,"SYDNEY","06:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.feroscare.com.au/home-care/home-care-packages","homecarepackages@feroscare.com.au","+611300780493",TRUE,-33.8704609,151.2058595
"688",688,"Churches of Christ Community Care Warwick Home Assist","52 King Street, WARWICK, 4370, QLD","QLD",4370,"WARWICK","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","cacbusinesssupport@cofcqld.com.au","+610746617088",TRUE,-28.195806,152.2127966
"689",689,"Vivere Coast","3 ORIENT Street, BATEMANS BAY, 2536, NSW","NSW",2536,"BATEMANS BAY","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.vivereaustralia.com.au","info@vivereaustralia.com.au","+610261473345",TRUE,-35.7066071,150.1783794
"690",690,"EACH Home Care Packages North East Metro Melb","232 PLENTY Road, PRESTON, 3072, VIC","VIC",3072,"PRESTON","06:00","20:30",TRUE,TRUE,"dementia","reablement","FALSE","FALSE","mental","http://www.each.com.au","lcamilleri@each.com.au","+610397357946",TRUE,-37.7458813,145.0064112
"691",691,"Assist HomeCare Home Assist Metro South","369 GREENHILL Road, TOORAK GARDENS, 5065, SA","SA",5065,"TOORAK GARDENS","06:00","20:30",TRUE,TRUE,"dementia","FALSE","respite","terminal","FALSE","http://assisthomecare.com.au","admin@assisthomecare.com.au","+610883382200",TRUE,-34.938997,138.6413196
"692",692,"Southcare Inc","54 BICKLEY Crescent, MANNING, 6152, WA","WA",6152,"MANNING","07:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","www.southcare.org.au","coordinators@southcare.org.au","+610894506233",TRUE,-32.0114263,115.8688682
"693",693,"The Whiddon Group Community Care Mid North Coast","Primrose Street, WINGHAM, 2429, NSW","NSW",2429,"WINGHAM","06:00","16:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.whiddon.com.au","customerrelationsteam@whiddon.com.au","+611300738388",TRUE,-31.8674725,152.3721021
"694",694,"Rainbow The Multicultural Aged Care Program","33 EIGHTH Avenue, MAYLANDS, 6051, WA","WA",6051,"MAYLANDS","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://polishwomen.org.au","rainbow1@iinet.net.au","+610892712026",TRUE,-31.9312597,115.8944562
"695",695,"Adelaide Quality Care Pty Ltd","201 WALKERVILLE Terrace, WALKERVILLE, 5081, SA","SA",5081,"WALKERVILLE","07:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://adelaidequalitycare.com.au","info@adelaidequalitycare.com","+611800870099",TRUE,-34.8905246,138.6235594
"696",696,"Churches of Christ Care Community Care Bribie Caboolture","12 Foley Street, BONGAREE, 4507, QLD","QLD",4507,"BONGAREE","06:30","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/homecare/help-in-3-steps-its-that-easy","cacbusinesssupport@cofcqld.com.au","+610734103730",TRUE,-27.0797055,153.1634644
"697",697,"BurDel Community Home Support Townsville","191 BAYSWATER Road, CURRAJONG, 4812, QLD","QLD",4812,"CURRAJONG","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","emene.m@burdel.org.au","+610747833680",TRUE,-19.2747095,146.7773606
"698",698,"Presbyterian Care Home Care Services North","8 Blenheim Street, NORWOOD, 7250, TAS","TAS",7250,"NORWOOD","06:00","20:30",TRUE,TRUE,"dementia","FALSE","FALSE","FALSE","FALSE","http://www.prescaretas.org.au","info@prescaretas.org.au","+610363358900",TRUE,-41.4555563,147.1757165
"699",699,"Home Nursing Group Pty Ltd Coffs Harbour","Level 1, 144-148 West High Street, COFFS HARBOUR, 2450, NSW","NSW",2450,"COFFS HARBOUR","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.homenursinggroup.com.au","referrals@homenursinggroup.com.au","+611300698693",TRUE,-30.2962003,153.1133291
"700",700,"Valmar Boorowa Aged Centre Based Respite","140 Marsden Street, BOOROWA, 2586, NSW","NSW",2586,"BOOROWA","08:30","16:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","ceo@valmar.com.au","+610269491006",TRUE,-34.4445105,148.7152628
"701",701,"Churches Of Christ Care Community Care Darling DownsToowoomba","885 Ruthven Street  South, TOOWOOMBA, 4053, QLD","QLD",4053,"TOOWOOMBA","06:30","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/homecare/help-in-3-steps-its-that-easy","cacbusinesssupport@cofcqld.com.au","+610746176691",TRUE,-27.5954357,151.9473538
"702",702,"LiveBetter Community Services formerly CareWest Orange","233-235 LORDS Place, ORANGE, 2800, NSW","NSW",2800,"ORANGE","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.livebetter.org.au","info@livebetter.org.au","+611800580580",TRUE,-33.2829169,149.1008848
"703",703,"Engawala Aged and Disability Services","3 Webb Street, ENGAWALA, 872, NT","NT",872,"ENGAWALA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://centraldesert.nt.gov.au/","agedcare.alicesprings@centraldesert.nt.gov.au","+610889589500",TRUE,-22.8053223,134.4582937
"704",704,"Forrest Community Services","11 Chaston Street, WAGGA WAGGA, 2650, NSW","NSW",2650,"WAGGA WAGGA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.forrestcentre.com.au","dwhitton@forrestcentre.com.au","+610269323009",TRUE,-35.1213496,147.3536664
"705",705,"Catholic Healthcare Community Services South East Sydney formerly Catholic Community Services","663 Elizabeth Street, WATERLOO, 2017, NSW","NSW",2017,"WATERLOO","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.catholichealthcare.com.au/en/in-homecommunity/","intake@chcs.com.au","+611800225474",TRUE,-33.8970714,151.2063511
"706",706,"Australian Unity Home Care Service Grenfell","12 MACQUARIE Street, COWRA, 2794, NSW","NSW",2794,"COWRA","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-33.8353854,148.6881322
"707",707,"Villa Maria Catholic Homes Community Services Home Care Hume","190 BENALLA Road, SHEPPARTON, 3630, VIC","VIC",3630,"SHEPPARTON","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.vmch.com.au","accessnorthwest@vmch.com.au","+611300650615",TRUE,-36.3876299,145.4274765
