"OUTLET_NAME","HOURS_OPEN","HOURS_CLOSE","STATE"
"James Brown Memorial Trust - Kalyra Communities - Adelaide South","0830","1700","SA"
"North Coast Community Care",NaN,NaN,"NSW"
"1300 939 458 - Newcastle Home Care Packages","0800","1830","NSW"
"Uniting Healthy Living for Seniors Western Sydney","0700","1900","NSW"
"Catholic Healthcare Community Services Nepean (formerly Catholic Community Services)","0600","1900","NSW"
"HenderCare (SA Metropolitan East)","0500","2030","SA"
"Feros Care Home Care Packages - Wide Bay QLD","0600","2030","QLD"
"Amana Living Home Care Package Metro East","0700","2000","WA"
"TAS - KinCare - Southern Tasmania","0600","2000","TAS"
"Catholic Healthcare Community Services South East Sydney (formerly Catholic Community Services)","0600","1900","NSW"
"Villa Maria Catholic Homes - Community Services - Home Care - Gippsland",NaN,NaN,"VIC"
"Wintringham Community Housing and Support (Southern Peninsula)","0830","1700","VIC"
"Villa Maria Catholic Homes - Community Services – Home Care – Loddon Mallee",NaN,NaN,"VIC"
"Feros Care Home Care Packages - South East Sydney NSW","0630","2030","NSW"
"Apto Options","0600","2000","VIC"
"Rembrandt Living Home Care Services 81980300","0800","1730","SA"
"Uniting Communities - Home Care Packages","0700","2000","SA"
"Uniting Healthy Living for Seniors Far North Coast","0700","1900","NSW"
"Home Support Services - Brisbane","0800","2000","SA"
"Diversicare - Brisbane North","0600","2000","QLD"
"St Louis Estate Home Care","0600","2030","WA"
"Feros Care Home Care Packages - Wide Bay QLD","0600","2000","QLD"
"Blue Care Arundel Community Care",NaN,NaN,"QLD"
"NSW - KinCare - South West Sydney","0600","2000","NSW"
"z - Australian Unity Home Services - Eastern NSW",NaN,NaN,"NSW"
"Calvary Community Care Flinders Far North",NaN,NaN,"SA"
"ILSA Home Care","0600","2000","QLD"
"Creating Links","0630","2030","NSW"
"Care Options Kennedy House","0600","2030","WA"
"Wintringham Community Housing and Support (Western)","0830","1700","VIC"
"Australian Unity Home Care Service - Macksville","0600","2000","NSW"
"Home Care Assistance North Coast and Northern Rivers","0500","2030","NSW"
"Catholic Healthcare Community Services Nepean (formerly Catholic Community Services)","0600","1900","NSW"
"MSS - Port Macquarie",NaN,NaN,"NSW"
"Blackall Range Care Group - Flaxton (t/a RangeCare)",NaN,NaN,"QLD"
"Peninsula FlexiCare Home Support",NaN,NaN,"VIC"
"Just Better Care Australia - Canberra","0800","1800","ACT"
"Filipino Community Council of Victoria Inc.",NaN,NaN,"VIC"
"annecto - South & East VIC","0900","1700","VIC"
"Yass Valley Aged Care - Warmington Lodge",NaN,NaN,"NSW"
"GoCo Kootingal Moonbi Nundle",NaN,NaN,"NSW"
"Catholic Healthcare Community Services Brisbane North (formerly Catholic Community Services)","0600","1900","QLD"
"Aramac Commonwealth Home Support Programme",NaN,NaN,"QLD"
"Mildura Community Care Services - Bendigo Health","0830","1700","VIC"
"NSW - KinCare - Mid North Coast Region","0600","2000","NSW"
"Group Homes Australia","0500","2030","NSW"
"WA - KinCare - Perth South East","0600","2000","WA"
"Candice Care Inc. ACT","0600","2000","QLD"
"Calvary Community Care Melbourne","0500","2030","VIC"
"Feros Care Home Care Packages - South Coast QLD","0600","2030","QLD"
"Australian Unity Home Care Service - Aboriginal Home Care - Wagga Wagga","0600","2000","NSW"
"Larrakia Nation Home Care Packages Level 3",NaN,NaN,"NT"
"Intereach Community Support - Eastern","0600","2000","NSW"
"Illaroo Co-operative Aboriginal Corporation","0700","1800","NSW"
"Southern Cross Home Care South 1","0700","1900","TAS"
"Australian Unity Home Care Service - Ulladulla","0600","2000","NSW"
"VIC - KinCare - Gippsland","0600","2000","VIC"
"Calvary Community Care Alice Springs",NaN,NaN,"NT"
"Calvary Community Care Darwin",NaN,NaN,"NT"
"Feros Care Home Care Packages - Loddon-Mallee VIC","0600","2030","VIC"
"Baptistcare Home Services WA - Great Southern","0700","2030","WA"
"1300791660 McLean Care Community Services Glen Innes","0600","1900","NSW"
"Uniting Care lifeAssist Home Care Packages","0900","1700","VIC"
"Feros Care Home Care Packages - Western Metro","0630","2030","VIC"
"Blue Care Gayndah Respite Care DO NOT USE",NaN,NaN,"QLD"
"Feros Care Home Care Packages - Eastern Metro VIC","0600","2030","VIC"
"Rumbalara HCP- HUME",NaN,NaN,"VIC"
"Zenitas Caring Choice Pty Ltd","0600","2030","SA"
"Northern Coalfields Community Care Association Ltd",NaN,NaN,"NSW"
"Greek Welfare Centre - GWC Community Services NSW: CHSP and HCP South Western Sydney",NaN,NaN,"NSW"
"Bellarine Community Health Ltd.","0830","1700","VIC"
"Community Care TASMANIA South","0630","2030","TAS"
"Sri Om Care","0830","1800","NSW"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"Australian Unity Home Care Service - Parkes","0600","2000","NSW"
"Villa Maria Catholic Homes*",NaN,NaN,"VIC"
"Feros Care Home Care Packages - Northern Tasmania","0600","2030","TAS"
"Home Care Packages 1 to 4 - The Care List","0800","1830","NSW"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"Enrich Living Services Busselton (formerly St Ives HomeCare) - 1300 20 20 03","0600","2030","WA"
"Amana Living Home Care Package Kalgoorlie","0700","2000","WA"
"Uniting Care lifeAssist Home Care Packages","0900","1700","VIC"
"St Luke's Home Care Packages",NaN,NaN,"NSW"
"St John's Community Care North Brisbane",NaN,NaN,"QLD"
"Self-Managed or Provider Managed packages","0830","1800","NSW"
"Action on Disability within Ethnic Communities (ADEC) - Home Care Packages","0900","1700","VIC"
"Baptistcare Home Services WA - South West Metro","0700","2030","WA"
"Home Support Services - Brisbane South",NaN,NaN,"QLD"
"St Louis Home Care","0730","2030","SA"
"Creating Links","0630","2030","NSW"
"Bethanie Community Care - North Metro","0500","2030","WA"
"inspired aged care pty ltd","0800","1600","NSW"
"Feros Care Home Care Packages - Brisbane South QLD","0600","2030","QLD"
"Ozcare - Rockhampton","0600","1800","QLD"
"KNC - Galston","0830","1700","NSW"
"integratedliving - CENTRAL WEST NSW","0600","2000","NSW"
"Ezyas@Home","0600","2000","QLD"
"Infinity Home Care","0600","2000","QLD"
"NSW - KinCare - Northern Sydney & Beaches Region","0600","2000","NSW"
"Centacare Greenslopes -Amelia House",NaN,NaN,"QLD"
"May Shaw Home Care - East Coast","0800","1800","TAS"
"Personal Care, Allied Health and Nursing","0800","1830","NSW"
"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)","0600","1900","NSW"
"Wesley Mission (South East Sydney)","0700","1900","NSW"
"Blue Care Mundubbera Community Care & Respite Centre",NaN,NaN,"QLD"
"RFBI Care at Home - Lower Hunter","0600","1800","NSW"
"Abel Tasman Home Care - SOUTH EAST SYDNEY REGION",NaN,NaN,"NSW"
"Rockhampton Community Health Services","0700","1800","QLD"
"Just Better Care Central Coast",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Brewarrina","0600","2000","NSW"
"HammondCare At Home - Upper Hunter","0700","1900","NSW"
"Villa Maria Catholic Homes - Community Services - Home Care - Southern Metro",NaN,NaN,"VIC"
"Ourcare Services Ltd - Singleton","0600","2030","NSW"
"SA - KinCare - Barossa Region","0600","2000","SA"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Calvary Community Care Adelaide",NaN,NaN,"SA"
"Woombye Care",NaN,NaN,"QLD"
"Feros Care Home Care Packages - Hunter NSW","0600","2030","NSW"
"Greek Orthodox Community",NaN,NaN,"SA"
"Finncare South Brisbane",NaN,NaN,"QLD"
"Australian Unity Home Care Service - Ipswich","0600","2030","QLD"
"TAS - KinCare - Northern Tasmania","0600","2000","TAS"
"Staffing OptionS for Community Services","0500","2030","QLD"
"Feros Care Home Care Packages - Logan River Valley QLD","0600","2030","QLD"
"Bur-Del Community & Home Support - Burdekin",NaN,NaN,"QLD"
"Care Connect Queensland Home Care Package Level 1-4","0830","1700","QLD"
"Feros Care Home Care Packages - Northern Sydney","0600","2030","NSW"
"James Brown Memorial Trust - Kalyra Communities - Private Services","0830","1700","SA"
"1300791660 McLean care Community Services - Tenterfield","0600","1900","NSW"
"Guardian Network Tasmania","0500","2030","TAS"
"Anglican Care Home Care Manning","0600","2030","NSW"
"Apto Options","0600","2000","VIC"
"Enrich Living Services (formerly HomeCare Options) - 1300 20 20 03","0600","2000","WA"
"Villa Maria Catholic Homes- Community Services - Home Care Grampians",NaN,NaN,"VIC"
"Home Care Packages Karingal St Laurence",NaN,NaN,"VIC"
"1300 108 481 - call CarePilot (West)","0600","2030","NSW"
"CCNB Community Care Home Care Packages","0830","1700","NSW"
"Everglow Community Care Links Inc. (ECCLI) - Burdekin Region",NaN,NaN,"QLD"
"Benetas Home Care East","0500","2030","VIC"
"St Carthages Community Care",NaN,NaN,"NSW"
"Simply Helping Goulburn Valley","0700","2000","VIC"
"Villa Maria Catholic Homes - Community Services – Home Care – Riverina",NaN,NaN,"VIC"
"annecto - Orana Far West NSW","0900","1700","VIC"
"integratedliving South East SA","0600","2000","NSW"
"NSW - KinCare - Hawkesbury Nepean Region","0600","2000","NSW"
"KA Aged Care",NaN,NaN,"NSW"
"Tangentyere Aged & Community Services",NaN,NaN,"NT"
"Carrington Community Care","0500","2030","NSW"
"Benetas Home Care Southern A","0500","2030","VIC"
"The Care List - Victoria","0900","1730","NSW"
"CCNB Community Care Home Care Packages",NaN,NaN,"NSW"
"JBC Brisbane North","0800","1700","QLD"
"Uniting Healthy Living for Seniors Inner West","0700","1900","NSW"
"Uniting Home Care Inner West","0700","1900","NSW"
"Belyuen Aged Care","0800","1600","NT"
"Bendigo Health Community Care Services","0830","1700","VIC"
"Feros Care Home Care Packages - Brisbane North QLD","0600","2030","QLD"
"Rembrandt Living Home Care Services 81980300","0800","1730","SA"
"Freedom Aged Care Geelong","0500","2030","VIC"
"Feros Care Home Care Packages - Wide Bay QLD","0630","2030","QLD"
"Suncare Community Services - Rockhampton","0600","2000","QLD"
"Deaf Services Queensland QLD","0700","1900","QLD"
"Yirrkala Aged and Disability Service",NaN,NaN,"NT"
"Newcastle Home Care Packages Level 1 to 4","0830","1800","NSW"
"Baptcare Home Help Hume/Loddon Mallee - Chiltern Office",NaN,NaN,"VIC"
"Catholic Healthcare Community Services Inner West (formerly Catholic Community Services)","0600","1900","NSW"
"Z-Australian Unity Home Care Service - Wiradjuri Aboriginal Services","0600","2000","NSW"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Bass Coast Health Flexihealth","0830","1700","VIC"
"Elderly Home Care Solutions - East","0600","2030","NSW"
"Uniting Home Care New England","0700","1900","NSW"
"MACS - Home Care Services","0900","1700","VIC"
"Feros Care Home Care Packages - Wide Bay QLD","0600","2030","QLD"
"The Care List - Victoria","0800","1830","NSW"
"Our Lady of Consolation Home Care","0600","2030","NSW"
"St John's Community Care Flexible Dementia Respite Program",NaN,NaN,"QLD"
"Helping Hand Country Community",NaN,NaN,"SA"
"The Care List - 1300 939 458 Inner West","0830","1800","NSW"
"NSW Take Control of Your Home Care","0900","1700","NSW"
"Calvary Community Care Manning Taree",NaN,NaN,"NSW"
"Meet my Senior Needs - Total Home Care","0500","2030","SA"
"Sundale In-Home Care Sunshine Coast",NaN,NaN,"QLD"
"Enrich Living Services (formerly HomeCare Options) - 1300 20 20 03","0600","2000","WA"
"NSW - KinCare - Mid North Coast Region","0600","2000","NSW"
"Just Domestic Cleaning and Gardening Northern Sydney","0830","1800","NSW"
"VincentCare HCP- Hume","0700","1800","VIC"
"Villa Maria Catholic Homes - Community Services - Home Care - Hume",NaN,NaN,"VIC"
"Australian Unity Home Care Service - Coonamble","0600","2000","NSW"
"Futurecare Toowoomba","0600","2000","QLD"
"NSW - KinCare - Sydney Inner West","0600","2000","NSW"
"Ali Curung Aged Care",NaN,NaN,"NT"
"RFBI Care at Home - ACT",NaN,NaN,"ACT"
"Envigor Noosa","0600","2000","QLD"
"Aveo Care at Home - Victoria","0700","1730","QLD"
"Feros Care Home Care Packages - Central Coast","0630","2030","NSW"
"Warrigal At Home - Illawarra and Shoalhaven",NaN,NaN,"NSW"
"Co.As.It.",NaN,NaN,"NSW"
"annecto - South & East VIC","0900","1700","VIC"
"1300 939 458 - Your Home Care Package","0900","1730","NSW"
"Woombye Care",NaN,NaN,"QLD"
"Baptcare Home Help Gippsland - Morwell Office",NaN,NaN,"VIC"
"OneCare Home Care Program",NaN,NaN,"TAS"
"annecto - Western Sydney NSW",NaN,NaN,"NSW"
"Enrich Living Services Myaree (formerly St Ives Home Care) - 1300 20 20 03","0600","2000","WA"
"Anglicare Southern Queensland Townsville",NaN,NaN,"QLD"
"Assist HomeCare (Home Assist Metro East)","0600","2030","SA"
"Accessible Living Options","0830","1700","NSW"
"BlueCross Eastern","0730","2000","VIC"
"Ozcare - Bundaberg","0600","1800","QLD"
"Mercy Community Services - Home Care packages","0600","2030","QLD"
"The Queen Victoria Home",NaN,NaN,"TAS"
"Adventist Senior Living Home Care Alstonville","0700","2030","NSW"
"Goodwin Home Care Packages","0700","2030","ACT"
"Bankstown City Aged Care Home Based Services","0600","2030","NSW"
"1300791660 McLean Care Community Services Inverell","0600","1900","NSW"
"RFBI Care at Home - Dubbo","0600","1800","NSW"
"New Aged Care P/L - Home Care",NaN,NaN,"VIC"
"Bene Casa - Home Care Packages Packages Level 1-2 Metro East",NaN,NaN,"SA"
"Australian Unity Home Care Service - Holbrook","0600","2000","NSW"
"Home Support Services","0800","2000","SA"
"annecto - Western Sydney NSW",NaN,NaN,"NSW"
"Feros Care Home Care Packages - Logan River Valley QLD","0600","2030","QLD"
"Coast Home Help",NaN,NaN,"NSW"
"St Bart's Home Care",NaN,NaN,"WA"
"annecto - South & East VIC","0900","1700","VIC"
"Southern Plus: Home Care Services",NaN,NaN,"WA"
"Gemfields Community Support Assoc. Inc. HCP",NaN,NaN,"QLD"
"UPA Hunter Region Home Care Packages","0600","1800","NSW"
"BlueCross Southern","0730","2000","VIC"
"Calvary Community Care Sydney",NaN,NaN,"NSW"
"Feros Care Home Care Packages - Logan River Valley QLD","0600","2030","QLD"
"St John's Community Care Mareeba & Atherton Tablelands",NaN,NaN,"QLD"
"Huon Eldercare Home Care Services",NaN,NaN,"TAS"
"Woombye Care",NaN,NaN,"QLD"
"Home Care Packages Karingal St Laurence",NaN,NaN,"VIC"
"Dutiful Daughters",NaN,NaN,"NSW"
"Uniting Healthy Living for Seniors South West Sydney","0700","1900","NSW"
"WA - KinCare - Perth South East","0600","2000","WA"
"Timber Creek Aged Care and Disability service","0800","1630","NT"
"Juniper Home Care","0600","2030","WA"
"Anglicare At Home - Home Care Packages",NaN,NaN,"NSW"
"At Grampians Community Health Stawell Office",NaN,NaN,"VIC"
"Cooma-Monaro Nursing Service",NaN,NaN,"NSW"
"Southern Cross Care Vic Barwon Region Community Services",NaN,NaN,"VIC"
"Comfort Disability and Aged Home Care Services","0500","2030","NSW"
"Just Domestic Cleaning and Gardening Western Sydney","0830","1800","NSW"
"QLD - KinCare - Sunshine Coast","0600","2000","QLD"
"Aged and Disability Services Wangaratta Rural City Council","0830","1700","VIC"
"Z-Australian Unity Home Care Service - Wiradjuri Aboriginal Services","0600","2000","NSW"
"The Care List - Victoria","0800","1830","NSW"
"Ballan District Health And Care",NaN,NaN,"VIC"
"Australian Unity Home Care Service - Lord Howe Island","0600","2000","NSW"
"Independent Health Care Service Pty Ltd",NaN,NaN,"TAS"
"Coast Community Connections",NaN,NaN,"NSW"
"Cumberland View Home Care","0830","1700","VIC"
"BaptistCare - Central Coast","0630","2030","NSW"
"Rubies Nursing NSW Sydney",NaN,NaN,"NSW"
"Aged Care Plus Home & Community Care, The Salvation Army - Home Care Packages, Brisbane","0600","1900","QLD"
"RFBI Care at Home - Newcastle",NaN,NaN,"NSW"
"Sue Mann Nursing & Community Care (HU) - 1300 241 300","0700","1800","NSW"
"Home Support Services","0800","2000","SA"
"Anglicare At Home - Home Care Packages",NaN,NaN,"NSW"
"Clarence Estate Home Care","0700","2030","WA"
"ABORIGINAL & ISLANDER COMMUNITY RESOURCE AGENCY Aged Care","0700","1500","QLD"
"The Care List - 1300 939 458 Newcastle 2300","0800","1830","NSW"
"Dale Community Care","0700","2000","WA"
"Life Without Barriers Home Care Packages Program - South Australia",NaN,NaN,"SA"
"Southern Cross Home Care North West","0700","1900","TAS"
"Hobsons Bay Home Care Packages Program",NaN,NaN,"VIC"
"Flinders Shire Council Community Care Program",NaN,NaN,"QLD"
"annecto - Western Sydney NSW","0900","1700","NSW"
"Bethanie Mount Claremont Social Centre","0500","2030","WA"
"1800 242 696 - Latrobe Community Health Service - Home Care Packages - Gippsland","0830","1800","VIC"
"HammondCare At Home - Shoalhaven","0700","1900","NSW"
"Advanced Care Australia (Brisbane)","0500","2030","QLD"
"Dedicated Carers",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Barham","0600","2000","NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Cowra","0600","2000","NSW"
"Sazem Disability & Aged care Services Pty Ltd Lakemba",NaN,NaN,"NSW"
"Anglicare Tasmania - Home Care Packages","0600","2030","TAS"
"Uniting Home Care Nepean","0700","1900","NSW"
"Home Instead Senior Care","0500","2030","NSW"
"1300 939 458 - Newcastle Home Care Packages","0830","1800","NSW"
"PAWA Community Care Polish & Eastern European Specialist Home Care Packages",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Cowra","0600","2000","NSW"
"Mutkin Residential & Community Aged Care Home Care Packages",NaN,NaN,"QLD"
"Mala'la Aged Care and Community Services",NaN,NaN,"NT"
"Calvary Community Care Hunter",NaN,NaN,"NSW"
"Freedom Aged Care Tanah Merah","0500","2030","QLD"
