"","id","SERVICE_NAME","STREET_ST_ADDRESS","STREET_SUBURB","STREET_PCODE","STREET_STATE","MAIN_PH_NUM","WEBSITE","sfd","dem","atsi","terminal","veteran","cald","lgbti","ADDRESS","lat","lng"
"772",771,"Twin Parks Private Hostel","47 BLAKE Street  ","RESERVOIR",3073,"VIC","+610384709888","http://www.twinparks.com.au","False","False","False","False","False","False","False","47 BLAKE Street RESERVOIR 3073 VIC",-37.732421,145.036189
"773",772,"St Basil's Homes for the Aged in Victoria","24 LORNE Street  ","FAWKNER",3060,"VIC","+610393584444","NaN","False","False","False","False","False","False","False","24 LORNE Street FAWKNER 3060 VIC",-37.7150067,144.9755821
"774",773,"Ozcare Ozanam Villa Clontarf Aged Care Facility","48 Tainton Street  ","CLONTARF",4019,"QLD","+611800692273","https://www.ozcare.org.au/aged-care/aged-care-facilities/facilities/ozanam-villa-clontarf/","True","True","True","True","True","True","True","48 Tainton Street CLONTARF 4019 QLD",-27.2494746,153.0943474
"775",774,"Benetas Dalkeith Hostel","49-53 Hazelwood Road  ","TRARALGON",3844,"VIC","+611300236382","www.benetas.com.au/dalkeithhostel","False","False","False","False","False","False","False","49-53 Hazelwood Road TRARALGON 3844 VIC",-38.2108646,146.5216424
"776",775,"Concorde Nursing Home","25 ANSTEY Street  ","SOUTH PERTH",6151,"WA","+610893677559","http://www.hallprior.com.au/concorde/","True","True","True","True","True","True","True","25 ANSTEY Street SOUTH PERTH 6151 WA",-31.9834991,115.8618343
"777",776,"Estia Health Bentleigh","34-36 CLAIRMONT Avenue  ","BENTLEIGH",3204,"VIC","+610395572888","http://www.estiahealth.com.au","False","False","False","False","False","False","False","34-36 CLAIRMONT Avenue BENTLEIGH 3204 VIC",-37.9220632,145.0271239
"778",777,"The Oaks Nursing Home","56 Locke Street  ","WARWICK",4370,"QLD","+610746603511","NaN","False","False","False","False","False","False","False","56 Locke Street WARWICK 4370 QLD",-28.2238976,152.0178531
"779",778,"Uniting Abrina Ashfield","19 Victoria Street  ","ASHFIELD",2131,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-abrina-ashfield","True","True","False","False","False","True","True","19 Victoria Street ASHFIELD 2131 NSW",-33.8923872,151.1296026
"780",779,"Kirralee","    ","BALLARAT",3350,"VIC","+610353315777","NaN","False","False","False","False","False","False","False"," BALLARAT 3350 VIC",-37.5691087,143.8563224
"781",780,"Lumeah Lodge Hostel","13 HOSPITAL Street  ","DAYLESFORD",3460,"VIC","+610353216521","http://www.hhs.vic.gov.au","True","True","False","True","True","True","True","13 HOSPITAL Street DAYLESFORD 3460 VIC",-37.3374196,144.1465291
"782",781,"Corumbene Nursing Home","13 LOWER Road  ","NEW NORFOLK",7140,"TAS","+610362612744","http://www.corumbene.org.au","True","True","True","True","True","True","True","13 LOWER Road NEW NORFOLK 7140 TAS",-42.7811894,147.0700034
"783",782,"Italian Village Fremantle","95 SAMSON Street  ","WHITE GUM VALLEY",6162,"WA","+610894308111","www.ivillagewestnet.com.au","True","True","False","True","False","False","False","95 SAMSON Street WHITE GUM VALLEY 6162 WA",-32.062134,115.76962
"784",783,"Mount Esk Aged Care","38 STATION Road  ","ST LEONARDS",7250,"TAS","+610363391205","http://www.scctas.org.au","True","True","False","False","True","True","False","38 STATION Road ST LEONARDS 7250 TAS",-41.4599592,147.196189
"785",784,"Casey Aged Care","300 GOLF LINKS Road  ","NARRE WARREN",3805,"VIC","+610397054200","http://www.maacg.com.au","True","True","False","True","True","True","False","300 GOLF LINKS Road NARRE WARREN 3805 VIC",-38.041307,145.304973
"786",785,"Bupa Glenvale","357 Mcdougall Street  ","TOOWOOMBA",4350,"QLD","+610746151200","http://www.bupaagedcare.com.au/aged-care-homes/bupa-glenvale","False","False","False","False","False","False","False","357 Mcdougall Street TOOWOOMBA 4350 QLD",-27.560989,151.9061697
"787",786,"Arcare Hillside","50 COMMUNITY Hub  ","SYDENHAM",3037,"VIC","+611300175014","https://arcare.com.au/melbourne_aged_care/arcare-delbridge-sydenham/","True","False","False","True","False","False","False","50 COMMUNITY Hub SYDENHAM 3037 VIC",-37.701354,144.758407
"788",787,"Bupa Sutherland","42 AUBURN Street  ","SUTHERLAND",2232,"NSW","+610285361600","http://www.bupaagedcare.com.au/aged-care-homes/bupa-sutherland","False","True","False","True","False","False","False","42 AUBURN Street SUTHERLAND 2232 NSW",-34.0304678,151.0660135
"789",788,"Aurrum Brunswick","17 EGGINTON Street  ","BRUNSWICK WEST",3055,"VIC","+611800287786","www.aurrum.com.au","True","True","False","False","False","False","False","17 EGGINTON Street BRUNSWICK WEST 3055 VIC",-37.7600502,144.9389014
"790",789,"Calare Aged Care","124 MARCH Street  ","ORANGE",2800,"NSW","+610263622311","http://www.allity.com.au/locations/calare-aged-care","False","False","False","False","False","False","False","124 MARCH Street ORANGE 2800 NSW",-33.2797846,149.1004985
"791",790,"Bupa Mildura","514 DEAKIN Avenue  ","MILDURA",3500,"VIC","+610350244400","http://www.bupaagedcare.com.au/aged-care-homes/bupa-mildura","False","False","False","False","False","False","False","514 DEAKIN Avenue MILDURA 3500 VIC",-34.2097576,142.1344276
"792",791,"Highwood Court Aged Care","359 WARRIGAL Road  ","BURWOOD",3125,"VIC","+610388310500","http://www.allity.com.au/locations/highwood-court-aged-care","False","False","False","False","False","False","False","359 WARRIGAL Road BURWOOD 3125 VIC",-37.8531732,145.0957352
"793",792,"Brother Alberts Home","116-132 Quakers Road  ","MARAYONG",2148,"NSW","+610296788200","http://www.holyfamilyservices.com.au","True","True","False","False","False","False","False","116-132 Quakers Road MARAYONG 2148 NSW",-33.7425883,150.8864461
"794",793,"Fairfield Aged Care Home","125 The Crescent   ","FAIRFIELD",2165,"NSW","+610297281144","http://www.hallprior.com.au","True","True","True","True","True","False","True","125 The Crescent FAIRFIELD 2165 NSW",-33.8704483,150.9587806
"795",794,"Tandara Lodge","10 NIGHTINGALE Avenue  ","SHEFFIELD",7306,"TAS","+610364911277","http://www.tandara.net.au","True","True","False","False","False","False","False","10 NIGHTINGALE Avenue SHEFFIELD 7306 TAS",-41.3856388,146.3238678
"796",795,"Beaumont Care - Rothwell Aged Care Service","10 SPRINGDALE Street  ","ROTHWELL",4022,"QLD","+610499779877","http://www.beaumontcare.com.au","True","True","False","True","True","False","False","10 SPRINGDALE Street ROTHWELL 4022 QLD",-27.2177667,153.0488676
"797",796,"MYVISTA Residential Aged Care","11 Nugent Street  ","BALCATTA",6021,"WA","+610892074666","http://www.myvista.com.au","True","True","True","False","False","False","False","11 Nugent Street BALCATTA 6021 WA",-31.86585,115.82716
"798",797,"Bayview Place Aged Care Residence","86 BAYVIEW Street  ","RUNAWAY BAY",4216,"QLD","+610733609011","http://tricare.com.au/aged-care-locations/bayview-place-aged-care-residence/","True","False","False","True","False","False","False","86 BAYVIEW Street RUNAWAY BAY 4216 QLD",-27.9179011,153.4033802
"799",798,"Uniting Farmborough Unanderra","91 WAPLES Road  ","UNANDERRA",2526,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-farmborough-unanderra","True","True","False","False","False","False","True","91 WAPLES Road UNANDERRA 2526 NSW",-34.4566342,150.8288425
"800",799,"NSW Health Residential Aged Care Facility South East Sydney LHD"," Princes Highway  ","WATERFALL",2233,"NSW","+610285454700","http://www.seslhd.health.nsw.gov.au/Garrawarra/","False","False","False","False","False","False","False"," Princes Highway WATERFALL 2233 NSW",-37.7891316,144.922894
"801",800,"Sir Thomas Mitchell Residential Care Facility","7 Campbell Street  ","QUEANBEYAN",2620,"NSW","+610295437333","NaN","False","False","False","False","False","False","False","7 Campbell Street QUEANBEYAN 2620 NSW",-35.3481892,149.2294985
"802",801,"Adelene Court Hostel","1 Birch Road  ","WYOMING",2250,"NSW","+610243253693","http://adelene.com.au","True","True","False","False","False","False","False","1 Birch Road WYOMING 2250 NSW",-33.4115263,151.3648161
"803",802,"ACH Group West Park Residential Services","7 PARTRIDGE Street  ","GOOLWA",5214,"SA","+610881593530","http://www.ach.org.au/homes/residential-care/locations","False","False","False","False","False","False","False","7 PARTRIDGE Street GOOLWA 5214 SA",-35.5009409,138.7797334
"804",803,"Calvary Tanilba Shores Retirement Community","71 Tanilba Avenue  ","TANILBA BAY",2319,"NSW","+611800222000","www.calvarycare.org.au","True","True","False","False","False","False","False","71 Tanilba Avenue TANILBA BAY 2319 NSW",-32.728305,151.99454
"805",804,"Anglicare SQ Abri Home for the Aged","37 BAUER Street  ","SOUTHPORT",4215,"QLD","+611300610610","http://anglicaresq.org.au","False","False","False","False","False","False","False","37 BAUER Street SOUTHPORT 4215 QLD",-27.976414,153.41671
"806",805,"mecwacare May Noonan Centre","1 FOLEY Street  ","TERANG",3264,"VIC","+610385734812","http://www.mecwacare.org.au","False","False","False","False","False","False","False","1 FOLEY Street TERANG 3264 VIC",-38.2492353,142.9180046
"807",806,"RFBI Holt Masonic Village","138 HARDWICK Crescent  ","HOLT",2615,"ACT","+610262542544","http://www.rfbi.com.au","False","False","False","False","False","False","False","138 HARDWICK Crescent HOLT 2615 ACT",-35.223763,149.019026
"808",807,"Strathearn Village High Care Facility","2-4 Stafford Street  ","SCONE",2337,"NSW","+610265451255","http://www.strathearn.org.au","True","True","False","True","True","False","False","2-4 Stafford Street SCONE 2337 NSW",-32.0510214,150.8776366
"809",808,"Yarra West Aged Care","44 STEPHEN Street  ","YARRAVILLE",3013,"VIC","+610396896122","http://www.acsagroup.com.au","False","False","False","False","False","False","False","44 STEPHEN Street YARRAVILLE 3013 VIC",-37.812554,144.8946558
"810",809,"Resthaven Craigmore","200-208 ADAMS Road  ","CRAIGMORE",5114,"SA","+610882544008","http://www.resthaven.asn.au/care-homes/resthaven-craigmore/","False","False","False","False","False","False","False","200-208 ADAMS Road CRAIGMORE 5114 SA",-34.6905339,138.7117651
"811",810,"Opal Coffs Harbour","50 LAKES Drive  ","COFFS HARBOUR",2450,"NSW","+610266594800","www.opalagedcare.com.au","False","False","False","False","False","False","False","50 LAKES Drive COFFS HARBOUR 2450 NSW",-30.306297,153.092368
"812",811,"RSL Care Sunnybank Hills - Cazna Gardens","465 Hellawell Road  ","SUNNYBANK HILLS",4109,"QLD","+610738450000","http://www.rslcare.com.au/cazna-gardens","True","True","False","True","False","False","False","465 Hellawell Road SUNNYBANK HILLS 4109 QLD",-27.597426,153.041637
"813",812,"Country Health Connect - Crystal Brook Multi-Purpose Service"," Edmund Terrace  ","CRYSTAL BROOK",5523,"SA","+610886361100","NaN","True","True","True","True","True","True","True"," Edmund Terrace CRYSTAL BROOK 5523 SA",-33.3542879,138.2116496
"814",813,"Guildford Village","34 Swan Street  East","GUILDFORD",6055,"WA","+610892797755","NaN","True","True","False","False","False","False","False","34 Swan Street EastGUILDFORD 6055 WA",-31.8972354,115.9797043
"815",814,"RSL Care SA RSL Villas, Angle Park","18 TRAFFORD Street  ","ANGLE PARK",5010,"SA","+610883792600","http://www.rslcaresa.com.au","False","False","False","False","False","False","False","18 TRAFFORD Street ANGLE PARK 5010 SA",-34.8604602,138.5574195
"816",815,"Residential Aged Care - Multipurpose Service","37-43 Mclachlan Street  ","APOLLO BAY",3233,"VIC","+610352378500","http://www.otwayhealth.org.au/","True","True","True","True","True","True","True","37-43 Mclachlan Street APOLLO BAY 3233 VIC",-38.7572727,143.6638434
"817",816,"Heytesbury Lodge & Lovely Banks Residential Care","5 VICTORIA Street  ","COBDEN",3266,"VIC","+610355953100","http://www.cobdenhealth.org.au","True","True","True","True","True","False","True","5 VICTORIA Street COBDEN 3266 VIC",-38.3326041,143.0761169
"818",817,"Ainslie Low Head","196-244 Low Head Road  ","LOW HEAD",7253,"TAS","+610363821477","www.scctas.org.au","True","True","False","False","True","True","False","196-244 Low Head Road LOW HEAD 7253 TAS",-41.0781665,146.8073179
"819",818,"Matthew Flinders Home Inc","61-63 OXFORD Terrace  ","PORT LINCOLN",5606,"SA","+610886824122","http://www.mfh.com.au","True","True","True","False","False","False","False","61-63 OXFORD Terrace PORT LINCOLN 5606 SA",-34.7220022,135.8499703
"820",819,"Baptistcare WA Kalkarni Residency","456 Whittington Street  ","BROOKTON",6306,"WA","+610896421106","www.baptistcare.com.au","True","True","True","True","False","False","False","456 Whittington Street BROOKTON 6306 WA",-32.3692984,117.006802
"821",820,"Garden View Court Hostel"," Lowe Street  ","ARARAT",3377,"VIC","+610353529316","http://www.eghs.net.au","False","False","False","False","False","False","False"," Lowe Street ARARAT 3377 VIC",-37.2772329,142.9298057
"822",821,"Warrina Innisfail Villanova Centre","28-38 CHARLES Street  ","INNISFAIL",4860,"QLD","+610740302500","www.warrinainnisfail.com.au","False","False","False","False","False","False","False","28-38 CHARLES Street INNISFAIL 4860 QLD",-17.5202989,146.0240619
"823",822,"Glades Bay Gardens","16 Punt Road  ","GLADESVILLE",2111,"NSW","+610298170722","http://twilight.org.au/","True","True","False","True","False","False","False","16 Punt Road GLADESVILLE 2111 NSW",-33.837466,151.1278389
"824",823,"The Pines Aged Care Facility","167 PONTE VECCHIO Boulevard  ","ELLENBROOK",6069,"WA","+61(08)92979100","http://www.aegiscare.com.au/locations/aegis-the-pines/","True","True","False","True","False","False","False","167 PONTE VECCHIO Boulevard ELLENBROOK 6069 WA",-31.79244,115.96336
"825",824,"Esperance Aged Care Facility","4 RANDELL Street  ","ESPERANCE",6450,"WA","+610890723222","NaN","True","True","False","False","False","False","False","4 RANDELL Street ESPERANCE 6450 WA",-33.8546717,121.8921981
"826",825,"Southern Cross Care Mordialloc Home","10 BRINDISI Street  ","MENTONE",3194,"VIC","+610395830077","https://goo.gl/59ZMbX","True","False","False","False","False","True","False","10 BRINDISI Street MENTONE 3194 VIC",-37.984291,145.0619569
"827",826,"Bupa Greensborough","264 DIAMOND CREEK Road  ","GREENSBOROUGH",3088,"VIC","+610394346100","http://www.bupaagedcare.com.au/aged-care-homes/bupa-greensborough","False","False","False","False","False","False","False","264 DIAMOND CREEK Road GREENSBOROUGH 3088 VIC",-37.6812756,145.1226682
"828",827,"BlueCross Autumdale","13 EAGLAND Road  ","CHELTENHAM",3192,"VIC","+611300133414","http://www.bluecross.com.au/find-a-residence/residence-details/bluecross-autumdale","True","True","False","False","False","False","False","13 EAGLAND Road CHELTENHAM 3192 VIC",-37.9709369,145.0757844
"829",828,"Bupa St Ives","120 Killeaton Street  ","ST IVES",2075,"NSW","+610294406000","https://www.bupaagedcare.com.au/aged-care-homes/bupa-st-ives","False","False","False","False","False","False","False","120 Killeaton Street ST IVES 2075 NSW",-33.7271857,151.1652622
"830",829,"Mid West MPS","3 FLINDERS Drive  ","STREAKY BAY",5680,"SA","+610886879012","NaN","False","False","False","False","False","False","False","3 FLINDERS Drive STREAKY BAY 5680 SA",-32.7924025,134.2186156
"831",830,"Vacenti - Portofino Hamilton","101-109 Allen Street  ","HAMILTON",4007,"QLD","+610459858482","https://www.vacenti.com.au/locations/portofino-hamilton/","False","False","False","False","False","False","False","101-109 Allen Street HAMILTON 4007 QLD",-27.4370646,153.069719
"832",831,"Bupa Pottsville Beach","41-51 BALLINA Street  ","POTTSVILLE",2489,"NSW","+610266760122","http://www.bupaagedcare.com.au/aged-care-homes/bupa-pottsville-beach","False","False","False","False","False","False","False","41-51 BALLINA Street POTTSVILLE 2489 NSW",-28.3866122,153.5540833
"833",832,"Southern Cross Care Springvale","472 SPRINGVALE Road  ","SPRINGVALE SOUTH",3172,"VIC","+610395484545","https://goo.gl/sjov9q","False","False","False","False","False","False","False","472 SPRINGVALE Road SPRINGVALE SOUTH 3172 VIC",-37.9694672,145.1481894
"834",833,"Regis Armadale","607-613 Dandenong Road  ","ARMADALE",3143,"VIC","+611300998100","http://www.regis.com.au/residence/regis-armadale/","True","True","False","True","False","False","False","607-613 Dandenong Road ARMADALE 3143 VIC",-37.8653439,145.0266332
"835",834,"IRT Links Seaside","1 ROSS Street  ","WOLLONGONG",2500,"NSW","+61134478","NaN","True","True","False","False","False","False","False","1 ROSS Street WOLLONGONG 2500 NSW",-34.4349138,150.8985955
"836",835,"Barunga Village Incorporated","11 Edmund Street  ","PORT BROUGHTON",5522,"SA","+610886350500","http://www.barungavillage.com.au/residential-care","True","True","False","True","False","False","False","11 Edmund Street PORT BROUGHTON 5522 SA",-33.60181,137.9344193
